Q2,how did armando christian perez become famous,0,His first recorded performance was from the Lil Jon album Kings of Crunk in 2002 .
Q2,how did armando christian perez become famous,0,"In 2004 , he released his debut album titled M.I.A.M.I . ( short for Money Is A Major Issue ) under TVT Records ."
Q2,how did armando christian perez become famous,0,"Since then , he has released three other albums under the label : El Mariel in 2006 , The Boatlift in 2007 , and Planet Pit in 2011 ."
Q2,how did armando christian perez become famous,0,"He released Rebelution in 2009 , which included singles `` I Know You Want Me ( Calle Ocho ) `` and `` Krazy `` ."
Q2,how did armando christian perez become famous,0,"The latter peaked at No . 30 on the Hot 100 and No . 11 on the Hot Rap Tracks charts while `` I Know You Want Me '' peaked at No . 2 on the Hot 100 and peaked within the top ten spots of charts in the UK , Canada , Italy , and the Netherlands ."
Q2,how did armando christian perez become famous,0,"The song reached No . 1 in France and the European Hot 100 on the week ending August 29 , 2009 according to Billboard magazine ."
Q2,how did armando christian perez become famous,0,He later signed with Polo Grounds Music through Sony Music and created his own label Mr. 305 Inc .
Q2,how did armando christian perez become famous,0,"Another single from Rebelution was `` Hotel Room Service `` , which peaked at No . 8 on the Hot 100 ."
Q2,how did armando christian perez become famous,0,Rebelution went on to sell over 7.5 million worldwide digital singles and albums combined .
Q2,how did armando christian perez become famous,0,"Nevertheless , he dropped a smash called `` Give Me Everything '' which reached # 1 worldwide , and featured artists Ne-yo , Nayer , and Afrojack ."
Q2,how did armando christian perez become famous,0,"He has also performed as a featured artist in the remixes of many other hit songs , like Tik Tok , Scream & Shout , Lo Hecho Esta Hecho , Bad , Papi , Diamonds , How Low , Tonight ( I 'm Lovin ' You ) , Video Phone , Over To You Now and Bumpy Ride ."
Q2,how did armando christian perez become famous,0,Pérez is also the host of his own Spanish-language program on the cable channel Mun2 titled La Esquina ( Spanish for The Corner ) .
Q2,how did armando christian perez become famous,0,"In 2005 Pérez and rapper Sean 'Diddy ' Combs co-founded Bad Boy Latino , a subsidiary of Combs ' Bad Boy Records label ."
Q2,how did armando christian perez become famous,0,"It primarily focuses on Latin hip hop , Latin soul , Latin pop and other Tropical music , and has offices in New York and Miami , Florida ."
Q2,how did armando christian perez become famous,0,"Along with co-founding it , Pérez currently heads the A & R division of the label ."
Q2,how did armando christian perez become famous,0,"Pérez has become a product endorser , representing alongside Drake , Rihanna , and Trey Songz the “So Kodak” campaign for the Kodak brand and embarking on a partnership with the soft drink giant Dr Pepper as part of the campaign “ Vida 23 ” for which he recorded the song specifically featured on his album Armando ."
Q2,how did armando christian perez become famous,0,"Pitbull also announced he has become the spokesperson for Voli Vodka , in which he holds a majority equity stake , and Budweiser has chosen Pitbull to promote its Bud Light line of beer ."
Q2,how did armando christian perez become famous,0,The commercials currently highlight Pitbull dancing and gyrating on stage holding up a bottle of Bud Light .
Q2,how did armando christian perez become famous,0,Pitbull has also purchased an equity stake in Miami Subs Pizza and Grill .
Q3,what bird family is the owl,1,"Owls are a group of birds that belong to the order Strigiformes , constituting 200 extant bird of prey species ."
Q3,what bird family is the owl,0,"Most are solitary and nocturnal , with some exceptions ( e.g. , the Northern Hawk Owl ) ."
Q3,what bird family is the owl,0,"Owls hunt mostly small mammals , insects , and other birds , although a few species specialize in hunting fish ."
Q3,what bird family is the owl,0,"They are found in all regions of the Earth except Antarctica , most of Greenland and some remote islands ."
Q3,what bird family is the owl,0,"Owls are characterized by their small beaks and wide faces , and are divided into two families : the typical owls , Strigidae ; and the barn-owls , Tytonidae ."
Q4,how many people were killed in the oklahoma city bombing,0,"The Oklahoma City bombing was a domestic terrorist bomb attack on the Alfred P. Murrah Federal Building in downtown Oklahoma City on April 19 , 1995 ."
Q4,how many people were killed in the oklahoma city bombing,0,"It would remain the most destructive act of terrorism on American soil until the September 11 , 2001 attacks ."
Q4,how many people were killed in the oklahoma city bombing,1,"The Oklahoma blast claimed 168 lives , including 19 children under the age of 6 , and injured more than 680 people ."
Q4,how many people were killed in the oklahoma city bombing,0,"The blast destroyed or damaged 324 buildings within a sixteen-block radius , destroyed or burned 86 cars , and shattered glass in 258 nearby buildings ."
Q4,how many people were killed in the oklahoma city bombing,0,The bomb was estimated to have caused at least $ 652 million worth of damage .
Q4,how many people were killed in the oklahoma city bombing,0,"Extensive rescue efforts were undertaken by local , state , federal , and worldwide agencies in the wake of the bombing , and substantial donations were received from across the country ."
Q4,how many people were killed in the oklahoma city bombing,0,"The Federal Emergency Management Agency ( FEMA ) activated eleven of its Urban Search and Rescue Task Forces , consisting of 665 rescue workers who assisted in rescue and recovery operations ."
Q4,how many people were killed in the oklahoma city bombing,0,"Within 90 minutes of the explosion , Timothy McVeigh was stopped by Oklahoma State Trooper Charlie Hanger for driving without a license plate and arrested for unlawfully carrying a weapon ."
Q4,how many people were killed in the oklahoma city bombing,0,"Forensic evidence quickly linked McVeigh and Terry Nichols to the attack ; Nichols was arrested , and within days both were charged ."
Q4,how many people were killed in the oklahoma city bombing,0,Michael and Lori Fortier were later identified as accomplices .
Q4,how many people were killed in the oklahoma city bombing,0,"McVeigh , an American militia movement sympathizer who was a Gulf War veteran , had detonated an explosive-filled Ryder rental truck parked in front of the building ."
Q4,how many people were killed in the oklahoma city bombing,0,"McVeigh 's co-conspirator , Terry Nichols , had assisted in the bomb preparation ."
Q4,how many people were killed in the oklahoma city bombing,0,"Motivated by his hatred of the federal government and angered by what he perceived as its mishandling of the Waco Siege ( 1993 ) and the Ruby Ridge incident ( 1992 ) , McVeigh timed his attack to coincide with the second anniversary of the deadly fire that ended the siege at Waco ."
Q4,how many people were killed in the oklahoma city bombing,0,"The official investigation , known as `` OKBOMB '' , was the largest criminal investigation case in American history ; FBI agents conducted 28,000 interviews , amassing of evidence , and collected nearly one billion pieces of information ."
Q4,how many people were killed in the oklahoma city bombing,0,The bombers were tried and convicted in 1997 .
Q4,how many people were killed in the oklahoma city bombing,0,"McVeigh was executed by lethal injection on June 11 , 2001 , and Nichols was sentenced to life in prison ."
Q4,how many people were killed in the oklahoma city bombing,0,"Michael and Lori Fortier testified against McVeigh and Nichols ; Michael was sentenced to 12 years in prison for failing to warn the U.S. government , and Lori received immunity from prosecution in exchange for her testimony ."
Q4,how many people were killed in the oklahoma city bombing,0,"As with other large-scale terrorist attacks , conspiracy theories dispute the official claims and allege the involvement of additional perpetrators ."
Q4,how many people were killed in the oklahoma city bombing,0,"As a result of the bombing , the U.S. government passed the Antiterrorism and Effective Death Penalty Act of 1996 , which tightened the standards for habeas corpus in the United States , as well as legislation designed to increase the protection around federal buildings to deter future terrorist attacks ."
Q4,how many people were killed in the oklahoma city bombing,0,"On April 19 , 2000 , the Oklahoma City National Memorial was dedicated on the site of the Murrah Federal Building , commemorating the victims of the bombing ."
Q4,how many people were killed in the oklahoma city bombing,0,Annual remembrance services are held at the same time of day as the original explosion occurred .
Q5,how many xbox 360 games are there,0,Official Xbox 360 Banner used on game covers from 2005-2010
Q5,how many xbox 360 games are there,0,Official Xbox 360 Banner used on game covers from 2010-present
Q5,how many xbox 360 games are there,0,This is a list of retail Xbox 360 games released or planned for release on DVD .
Q5,how many xbox 360 games are there,0,"For a list of downloadable Xbox Live Arcade games , see the List of Xbox Live Arcade games ."
Q5,how many xbox 360 games are there,0,"For a list of original Xbox games available to download from the Xbox Live , see the List of Xbox Originals ."
Q5,how many xbox 360 games are there,0,"For a chronological list , click the sort button in the 'First released ' column ."
Q5,how many xbox 360 games are there,0,"For technical information , such as resolution and install sizes , see the individual games ' page ."
Q5,how many xbox 360 games are there,0,The column `` Exclusive '' indicates whether the Xbox 360 is the only platform on which the game is available .
Q5,how many xbox 360 games are there,0,This does not include handheld game consoles or mobile phones which generally run a completely different version of the game under the same name .
Q5,how many xbox 360 games are there,0,"A value of `` Console '' for exclusivity means that , while a title may be available as an arcade game or on a PC using Microsoft Windows , Unix / Linux , or Mac OS X , it is not available on any other video game console in its native version ."
Q5,how many xbox 360 games are there,0,The term `` Multi-platform '' means that the game has appeared on multiple consoles .
Q5,how many xbox 360 games are there,1,"There are currently 952 games ( multiplatform : 751 ; exclusive : 123 ; console exclusive : 78 ) on this list as of April 2 , 2013 ."
Q6,how many planets is jupiter away from the sun ?,1,Jupiter is the fifth planet from the Sun and the largest planet in the Solar System .
Q6,how many planets is jupiter away from the sun ?,0,It is a gas giant with mass one-thousandth that of the Sun but is two and a half times the mass of all the other planets in the Solar System combined .
Q6,how many planets is jupiter away from the sun ?,0,"Jupiter is classified as a gas giant along with Saturn , Uranus and Neptune ."
Q6,how many planets is jupiter away from the sun ?,0,"Together , these four planets are sometimes referred to as the or outer planets ."
Q6,how many planets is jupiter away from the sun ?,0,"The planet was known by astronomers of ancient times , and was associated with the mythology and religious beliefs of many cultures ."
Q6,how many planets is jupiter away from the sun ?,0,The Romans named the planet after the Roman god Jupiter .
Q6,how many planets is jupiter away from the sun ?,0,"When viewed from Earth , Jupiter can reach an apparent magnitude of −2.94 , making it on average the third-brightest object in the night sky after the Moon and Venus ."
Q6,how many planets is jupiter away from the sun ?,0,( Mars can briefly match Jupiter 's brightness at certain points in its orbit . )
Q6,how many planets is jupiter away from the sun ?,0,"Jupiter is primarily composed of hydrogen with a quarter of its mass being helium , although helium only comprises about a tenth of the number of molecules ."
Q6,how many planets is jupiter away from the sun ?,0,"It may also have a rocky core of heavier elements , but like the other gas giants , Jupiter lacks a well-defined solid surface ."
Q6,how many planets is jupiter away from the sun ?,0,"Because of its rapid rotation , the planet 's shape is that of an oblate spheroid ( it possesses a slight but noticeable bulge around the equator ) ."
Q6,how many planets is jupiter away from the sun ?,0,"The outer atmosphere is visibly segregated into several bands at different latitudes , resulting in turbulence and storms along their interacting boundaries ."
Q6,how many planets is jupiter away from the sun ?,0,"A prominent result is the Great Red Spot , a giant storm that is known to have existed since at least the 17th century when it was first seen by telescope ."
Q6,how many planets is jupiter away from the sun ?,0,Surrounding Jupiter is a faint planetary ring system and a powerful magnetosphere .
Q6,how many planets is jupiter away from the sun ?,0,"There are also at least 67 moons , including the four large moons called the Galilean moons that were first discovered by Galileo Galilei in 1610 ."
Q6,how many planets is jupiter away from the sun ?,0,"Ganymede , the largest of these moons , has a diameter greater than that of the planet Mercury ."
Q6,how many planets is jupiter away from the sun ?,0,"Jupiter has been explored on several occasions by robotic spacecraft , most notably during the early Pioneer and Voyager flyby missions and later by the Galileo orbiter ."
Q6,how many planets is jupiter away from the sun ?,0,The most recent probe to visit Jupiter was the Pluto -bound New Horizons spacecraft in late February 2007 .
Q6,how many planets is jupiter away from the sun ?,0,The probe used the gravity from Jupiter to increase its speed .
Q6,how many planets is jupiter away from the sun ?,0,Future targets for exploration in the Jovian system include the possible ice-covered liquid ocean on the moon Europa .
Q7,what happened on the moon during the period of Late Heavy Bombardment ?,0,"The Late Heavy Bombardment ( commonly referred to as the lunar cataclysm , or LHB ) is a hypothetical event around 4.1 to 3.8 billion years ago ( Ga ) ."
Q7,what happened on the moon during the period of Late Heavy Bombardment ?,1,"During this event a very large number of the impact craters on the Moon would have formed , and by inference on Earth , Mercury , Venus and Mars as well ."
Q7,what happened on the moon during the period of Late Heavy Bombardment ?,0,"( While the LHB is `` late '' in the Solar System 's accretion period when Earth and the other rocky planets formed and gained most of their mass , it is early in Solar System history . )"
Q7,what happened on the moon during the period of Late Heavy Bombardment ?,0,"The evidence for this event comes primarily from the dating of lunar samples brought back by the Apollo astronauts , which indicates that most impact melt rocks formed in this rather narrow interval of time ."
Q7,what happened on the moon during the period of Late Heavy Bombardment ?,0,"While many hypotheses have been put forth to explain a spike in the flux of asteroids or comets in the inner Solar System at this time , no consensus yet exists as to its cause ."
Q7,what happened on the moon during the period of Late Heavy Bombardment ?,0,"The Nice model , popular among planetary scientists , postulates that the gas giant planets underwent orbital migration and forced objects in the asteroid belt and/or Kuiper belt on eccentric orbits that put them in the path of the terrestrial planets ."
Q7,what happened on the moon during the period of Late Heavy Bombardment ?,0,"Nevertheless , some researchers argue that the lunar sample data do not require a cataclysmic cratering event near 3.9 Ga , and that the apparent clustering of impact melt ages near this time is an artifact of sampling material affected by a single large impact basin ."
Q7,what happened on the moon during the period of Late Heavy Bombardment ?,0,Artist 's impression of the moon during the Late Heavy Bombardment ( Lunar Cataclysm ) and today
Q8,what does the federal reserve do,0,"The Federal Reserve System ( also known as the Federal Reserve , and informally as the Fed ) is the central banking system of the United States ."
Q8,what does the federal reserve do,0,"It was created on December 23 , 1913 , with the enactment of the Federal Reserve Act , largely in response to a series of financial panics , particularly a severe panic in 1907 ."
Q8,what does the federal reserve do,0,"Over time , the roles and responsibilities of the Federal Reserve System have expanded and its structure has evolved ."
Q8,what does the federal reserve do,0,Events such as the Great Depression were major factors leading to changes in the system .
Q8,what does the federal reserve do,0,"The US Congress established three key objectives for monetary policy in the Federal Reserve Act : Maximum employment , stable prices , and moderate long-term interest rates ."
Q8,what does the federal reserve do,0,The first two objectives are sometimes referred to as the Federal Reserve 's dual mandate .
Q8,what does the federal reserve do,1,"Its duties have expanded over the years , and today , according to official Federal Reserve documentation , include conducting the nation 's monetary policy , supervising and regulating banking institutions , maintaining the stability of the financial system and providing financial services to depository institutions , the U.S. government , and foreign official institutions ."
Q8,what does the federal reserve do,0,"The Fed also conducts research into the economy and releases numerous publications , such as the Beige Book ."
Q8,what does the federal reserve do,0,"The Federal Reserve System 's structure is composed of the presidentially appointed Board of Governors ( or Federal Reserve Board ) , the Federal Open Market Committee ( FOMC ) , twelve regional Federal Reserve Banks located in major cities throughout the nation , numerous privately owned U.S. member banks and various advisory councils ."
Q8,what does the federal reserve do,0,"The FOMC is the committee responsible for setting monetary policy and consists of all seven members of the Board of Governors and the twelve regional bank presidents , though only five bank presidents vote at any given time ( the president of the New York Fed and four others who rotate through one-year terms ) ."
Q8,what does the federal reserve do,0,"The Federal Reserve System has both private and public components , and was designed to serve the interests of both the general public and private bankers ."
Q8,what does the federal reserve do,0,The result is a structure that is considered unique among central banks .
Q8,what does the federal reserve do,0,"It is also unusual in that an entity outside of the central bank , namely the United States Department of the Treasury , creates the currency used ."
Q8,what does the federal reserve do,0,"According to the Board of Governors , the Federal Reserve System `` is considered an independent central bank because its monetary policy decisions do not have to be approved by the President or anyone else in the executive or legislative branches of government , it does not receive funding appropriated by the Congress , and the terms of the members of the Board of Governors span multiple presidential and congressional terms . ''"
Q8,what does the federal reserve do,0,The authority of the Federal Reserve System is derived from statutes enacted by the U.S. Congress and the System is subject to congressional oversight .
Q8,what does the federal reserve do,0,"The members of the Board of Governors , including its chairman and vice-chairman , are chosen by the President and confirmed by the Senate ."
Q8,what does the federal reserve do,0,The government also exercises some control over the Federal Reserve by appointing and setting the salaries of the system 's highest-level employees .
Q8,what does the federal reserve do,0,Nationally chartered commercial banks are required to hold stock in the Federal Reserve Bank of their region ; this entitles them to elect some of the members of the board of the regional Federal Reserve Bank .
Q8,what does the federal reserve do,0,Thus the Federal Reserve system has both public and private aspects .
Q8,what does the federal reserve do,0,"The U.S. Government receives all of the system 's annual profits , after a statutory dividend of 6 % on member banks ' capital investment is paid , and an account surplus is maintained ."
Q8,what does the federal reserve do,0,"In 2010 , the Federal Reserve made a profit of $ 82 billion and transferred $ 79 billion to the U.S. Treasury ."
Q8,what does the federal reserve do,0,This was followed at the end of 2011 with a transfer of $ 77 billion in profits to the U.S. Treasury Department .
Q9,how many nature oceans are on earth,0,Surface of the Atlantic ocean meeting the Earth 's planetary boundary layer and troposphere .
Q9,how many nature oceans are on earth,0,Waves on an ocean coast .
Q9,how many nature oceans are on earth,0,"This animation uses Earth science data from a variety of sensors on NASA Earth observing satellites to measure physical oceanography parameters such as ocean currents , ocean winds , sea surface height and sea surface temperature ."
Q9,how many nature oceans are on earth,0,An ocean ( ; the World Ocean of classical antiquity ) is a body of saline water that composes a large part of a planet 's hydrosphere .
Q9,how many nature oceans are on earth,1,"In the context of Earth , it refers to one or all of the major divisions of the planet 's World Ocean – they are , in descending order of area , the Pacific , Atlantic , Indian , Southern ( Antarctic ) , and Arctic Oceans ."
Q9,how many nature oceans are on earth,0,"The word `` sea `` is often used interchangeably with `` ocean '' , but strictly speaking a sea is a body of saline water ( possibly a division of the World Ocean ) partly or fully enclosed by land ."
Q9,how many nature oceans are on earth,0,Earth is the only planet known to have an ocean ( or any large amounts of open liquid water ) .
Q9,how many nature oceans are on earth,0,"Approximately 72 % of the planet 's surface ( ~3.6x108 km2 ) is covered by saline water that is customarily divided into several principal oceans and smaller seas , with the ocean covering approximately 71 % of the Earth 's surface ."
Q9,how many nature oceans are on earth,0,"In terms of the hydrosphere of the Earth , the ocean contains 97 % of the Earth 's water ."
Q9,how many nature oceans are on earth,0,"Oceanographers have stated that out of 97 % , only 5 % of the ocean as a whole on Earth has been explored ."
Q9,how many nature oceans are on earth,0,"Because it is the principal component of Earth 's hydrosphere , the world ocean is integral to all known life , forms part of the carbon cycle , and influences climate and weather patterns ."
Q9,how many nature oceans are on earth,0,The total volume is approximately 1.3 billion cubic kilometres ( 310 million cu mi ) with an average depth of .
Q9,how many nature oceans are on earth,0,"It is the habitat of 230,000 known species , although much of the ocean 's depths remain unexplored and it is estimated that over two million marine species exist ."
Q9,how many nature oceans are on earth,0,"The origin of Earth 's oceans is still unknown , but oceans are believed to have formed in the Hadean period and may have been the impetus for the emergence of life ."
Q9,how many nature oceans are on earth,0,Extraterrestrial oceans may be composed of a wide range of elements and compounds .
Q9,how many nature oceans are on earth,0,"The only confirmed large stable bodies of extraterrestrial surface liquids are the lakes of Titan , although there is evidence for the existence of oceans elsewhere in the Solar System ."
Q9,how many nature oceans are on earth,0,"Early in their geologic histories , Mars and Venus are theorized to have had large water oceans ."
Q9,how many nature oceans are on earth,0,"The Mars ocean hypothesis suggests that nearly a third of the surface of Mars was once covered by water , though the water on Mars is no longer oceanic , and a runaway greenhouse effect may have boiled away the global ocean of Venus ."
Q9,how many nature oceans are on earth,0,"Compounds such as salts and ammonia dissolved in water lower its freezing point , so that water might exist in large quantities in extraterrestrial environments as brine or convecting ice ."
Q9,how many nature oceans are on earth,0,"Unconfirmed oceans are speculated beneath the surface of many dwarf planets and natural satellites ; notably , the ocean of Europa is believed to have over twice the water volume of Earth ."
Q9,how many nature oceans are on earth,0,The Solar System 's gas giant planets are also believed to possess liquid atmospheric layers of yet to be confirmed compositions .
Q9,how many nature oceans are on earth,0,"Oceans may also exist on exoplanets and exomoons , including surface oceans of liquid water within a circumstellar habitable zone ."
Q9,how many nature oceans are on earth,0,Ocean planets are a hypothetical type of planet with a surface completely covered with liquid .
Q10,what does a plus-minus sign mean,0,The plus-minus sign ( ) is a mathematical symbol commonly used either
Q10,what does a plus-minus sign mean,1,"to indicate the precision of an approximation , or"
Q10,what does a plus-minus sign mean,1,to indicate a value that can be of either sign .
Q10,what does a plus-minus sign mean,0,The sign is normally pronounced `` plus or minus '' .
Q10,what does a plus-minus sign mean,0,"In experimental sciences , the sign commonly indicates the confidence interval or error in a measurement , often the standard deviation or standard error ."
Q10,what does a plus-minus sign mean,0,The sign may also represent an inclusive range of values that a reading might have .
Q10,what does a plus-minus sign mean,0,"In mathematics , it may indicate two possible values : one positive , and one negative ."
Q10,what does a plus-minus sign mean,0,"It is commonly used in indicating a range of values , such as in mathematical statements ."
Q11,what does judgment as a matter of law mean,1,"Judgment as a matter of law ( JMOL ) is a motion made by a party , during trial , claiming the opposing party has insufficient evidence to reasonably support its case ."
Q11,what does judgment as a matter of law mean,0,"JMOL is also known as a directed verdict , which it has replaced in American Federal courts ."
Q11,what does judgment as a matter of law mean,0,"JMOL is similar to judgment on the pleadings and summary judgment , all of which test the factual sufficiency of a claim ."
Q11,what does judgment as a matter of law mean,0,Judgment on the pleadings is a motion made after pleading and before discovery ; summary judgment happens after discovery and before trial ; JMOL occurs during trial .
Q11,what does judgment as a matter of law mean,0,"In United States federal courts , JMOL is a creation of Federal Rules of Civil Procedure Rule 50 ."
Q11,what does judgment as a matter of law mean,0,JMOL is decided by the standard of whether a reasonable jury could find in favor of the party opposing the JMOL motion .
Q11,what does judgment as a matter of law mean,0,"If there is no evidence to support a reasonable conclusion for the opposing party , judgment is entered by the court and the case is over ."
Q11,what does judgment as a matter of law mean,0,"If there is sufficient evidence to make a reasonable conclusion in favor of the opposing party , but there is equally strong evidence to support an opposite conclusion , the party with the burden of persuasion fails ."
Q11,what does judgment as a matter of law mean,0,Timing is very important in making a motion for JMOL ; the motion can only be made once the opposing party has presented its case .
Q11,what does judgment as a matter of law mean,0,"In civil cases , the plaintiff presents her case , then the defendant presents his/her case , then the plaintiff may present a rebuttal ."
Q11,what does judgment as a matter of law mean,0,"So , once the plaintiff has presented his/her case , the defendant may move for JMOL , but the plaintiff may not ."
Q11,what does judgment as a matter of law mean,0,"Once the defendant has finished presenting his/her case , the plaintiff may move for JMOL , and so may the defendant ."
Q11,what does judgment as a matter of law mean,0,"JMOL motions may also be made after the verdict is returned , where they are called `` renewed '' motions for judgment as a matter of law ( RJMOL ) , but the motion is still commonly known by its former name , judgment notwithstanding verdict , or j.n.o.v . ( from the English judgment and the Latin non obstante veredicto ) ."
Q11,what does judgment as a matter of law mean,0,"However , in order to move for j.n.o.v. , the movant must have moved for a JMOL before the verdict as well ."
Q11,what does judgment as a matter of law mean,0,This procedural quirk is necessary because it is considered a violation of the 7th amendment for a judge to overturn a jury verdict .
Q11,what does judgment as a matter of law mean,0,"Instead , the judge is said in a j.n.o.v . to be reexamining not the verdict , but his previous rejection of JMOL ."
Q12,what county is Holly Ridge nc in ?,1,"Holly Ridge is a town in Onslow County , North Carolina , United States ."
Q12,what county is Holly Ridge nc in ?,0,The 2008 estimated population was 908 .
Q12,what county is Holly Ridge nc in ?,0,"It is part of the Jacksonville , North Carolina Metropolitan Statistical Area ."
Q13,what forms seasons,1,"A season is a subdivision of the year , marked by changes in weather , ecology , and hours of daylight ."
Q13,what forms seasons,1,Seasons result from the yearly revolution of the Earth around the Sun and the tilt of the Earth 's axis relative to the plane of revolution .
Q13,what forms seasons,0,"In temperate and polar regions , the seasons are marked by changes in the intensity of sunlight that reaches the Earth 's surface , variations of which may cause animals to go into hibernation or to migrate , and plants to be dormant ."
Q13,what forms seasons,0,"During May , June and July , the northern hemisphere is exposed to more direct sunlight because the hemisphere faces the sun ."
Q13,what forms seasons,0,"The same is true of the southern hemisphere in November , December and January ."
Q13,what forms seasons,1,It is the tilt of the Earth that causes the Sun to be higher in the sky during the summer months which increases the solar flux .
Q13,what forms seasons,0,"However , due to seasonal lag , June , July and August are the hottest months in the northern hemisphere and December , January and February are the hottest months in the southern hemisphere ."
Q13,what forms seasons,0,"In temperate and subpolar regions , generally four calendar -based seasons ( with their adjectives ) are recognized : spring ( vernal ) , summer ( estival ) , autumn ( autumnal ) and winter ( hibernal ) ."
Q13,what forms seasons,0,"However , ecologists mostly use a six season model for temperate climate regions that includes pre-spring ( prevernal ) and late summer ( serotinal ) as distinct seasons along with the traditional four ."
Q13,what forms seasons,0,"Hot regions have two or three seasons ; the rainy ( or wet , or monsoon ) season and the dry season , and in some tropical areas , a cool or mild season ."
Q13,what forms seasons,0,"In some parts of the world , special `` seasons '' are loosely defined based on important events such as a hurricane season , tornado season or a wildfire season ."
Q13,what forms seasons,0,The six ecological seasons
Q13,what forms seasons,0,"The four calendar seasons , depicted in an ancient Roman mosaic from Tunisia"
Q14,what kind of literature did john steinbeck writing,0,"John Ernst Steinbeck , Jr. ( February 27 , 1902 – December 20 , 1968 ) was an American writer ."
Q14,what kind of literature did john steinbeck writing,0,He is widely known for the Pulitzer Prize -winning novel The Grapes of Wrath ( 1939 ) and East of Eden ( 1952 ) and the novella Of Mice and Men ( 1937 ) .
Q14,what kind of literature did john steinbeck writing,1,"As the author of twenty-seven books , including sixteen novels , six non-fiction books , and five collections of short stories , Steinbeck received the Nobel Prize for Literature in 1962 ."
Q15,whatever happened clint walker,1,"Norman Eugene Walker , known as Clint Walker ( born May 30 , 1927 ) , is a retired American actor ."
Q15,whatever happened clint walker,0,"He is best known for his cowboy role as `` Cheyenne Bodie '' in the western television series , Cheyenne ."
Q16,what channel is shopnbc on,1,"ShopNBC is an American broadcast and cable home shopping network , owned and operated by ValueVision Media , which is in turn 30 % owned by GE Equity and NBC Universal ."
Q16,what channel is shopnbc on,0,"ShopNBC headquarters is in Eden Prairie , Minnesota ."
Q16,what channel is shopnbc on,0,Its main competitors are HSN ( Home Shopping Network ) and QVC .
Q17,how post and lintels are used,0,"Stonehenge , an example of Neolithic architecture post and lintel construction ."
Q17,how post and lintels are used,1,"Post and lintel , `` prop and lintel '' or `` trabeated '' is a simple construction method using a lintel , header , or architrave as the horizontal member over a building void supported at its ends by two vertical columns , , or ."
Q17,how post and lintels are used,0,This architectural system and building method has been commonly used for centuries to support the weight of the structure located above the openings created by windows and doors in a bearing wall .
Q17,how post and lintels are used,0,"Post and lintel is different than a beam joined between two posts , it must pass over the tops of the supports ."
Q17,how post and lintels are used,0,Post-and-beam is a general term for any kind of timber framing .
Q18,what hormones produce thyroid,1,"The thyroid hormones , triiodothyronine ( T3 ) and thyroxine ( T4 ) , are tyrosine -based hormones produced by the thyroid gland that are primarily responsible for regulation of metabolism ."
Q18,what hormones produce thyroid,0,Iodine is necessary for the production of T3 and T4 .
Q18,what hormones produce thyroid,0,"A deficiency of iodine leads to decreased production of T3 and T4 , enlarges the thyroid tissue and will cause the disease known as goitre ."
Q18,what hormones produce thyroid,0,"The major form of thyroid hormone in the blood is thyroxine ( T4 ) , which has a longer half-life than T3 ."
Q18,what hormones produce thyroid,0,The ratio of T4 to T3 released into the blood is roughly 20 to 1 .
